NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
11;1;6;3:26.796;0;B;31.553;2;1:16.329;0;1:38.914;0;237.2;1:00:22.456;20:00:22.456;0:31.553;1:16.329;1:38.914;343.4;Vitaly PETROV;;LMP1;;SMP Racing;BR Engineering;
11;3;7;21:40.475;0;;18:49.616;0;1:18.194;1;1:32.665;1;37.7;1:22:02.931;20:22:02.931;18:49.616;1:18.194;1:32.665;338.1;Stoffel VANDOORNE;0:18:25.948;LMP1;;SMP Racing;BR Engineering;
11;3;8;3:24.789;0;;31.905;1;1:18.495;0;1:34.389;0;239.5;1:25:27.720;20:25:27.720;0:31.905;1:18.495;1:34.389;341.3;Stoffel VANDOORNE;;LMP1;;SMP Racing;BR Engineering;
11;3;9;3:38.962;0;B;32.445;0;1:21.493;0;1:45.024;0;224.0;1:29:06.682;20:29:06.682;0:32.445;1:21.493;1:45.024;342.3;Stoffel VANDOORNE;;LMP1;;SMP Racing;BR Engineering;
17;1;1;3:32.863;0;;39.495;0;1:19.989;0;1:33.379;0;228.0;3:32.863;19:03:32.863;0:39.495;1:19.989;1:33.379;329.8;Stéphane SARRAZIN;0:00:06.505;LMP1;;SMP Racing;BR Engineering;
17;1;2;3:17.437;2;;31.207;2;1:15.545;2;1:30.685;2;248.5;6:50.300;19:06:50.300;0:31.207;1:15.545;1:30.685;344.5;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;3;3:48.250;0;B;48.374;0;1:18.624;0;1:41.252;0;214.9;10:38.550;19:10:38.550;0:48.374;1:18.624;1:41.252;336.0;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;3;4;22:26.106;0;B;15:27.145;0;4:19.990;0;2:38.971;0;36.4;33:04.656;19:33:04.656;15:27.145;4:19.990;2:38.971;77.2;Sergey SIROTKIN;0:14:37.252;LMP1;;SMP Racing;BR Engineering;
17;3;5;20:35.328;0;;17:40.948;0;1:18.656;0;1:35.724;0;39.7;53:39.984;19:53:39.984;17:40.948;1:18.656;1:35.724;337.0;Sergey SIROTKIN;0:17:16.138;LMP1;;SMP Racing;BR Engineering;
17;3;6;3:19.756;0;;31.949;0;1:16.116;0;1:31.691;0;245.6;56:59.740;19:56:59.740;0:31.949;1:16.116;1:31.691;344.5;Sergey SIROTKIN;;LMP1;;SMP Racing;BR Engineering;
17;3;7;3:19.097;0;;31.628;1;1:15.997;1;1:31.472;1;246.4;1:00:18.837;20:00:18.837;0:31.628;1:15.997;1:31.472;346.7;Sergey SIROTKIN;;LMP1;;SMP Racing;BR Engineering;
17;3;8;3:25.891;0;B;31.638;0;1:16.068;0;1:38.185;0;238.3;1:03:44.728;20:03:44.728;0:31.638;1:16.068;1:38.185;345.6;Sergey SIROTKIN;;LMP1;;SMP Racing;BR Engineering;
17;2;9;5:59.152;0;;2:53.986;0;1:16.476;1;1:48.690;0;136.6;1:09:43.880;20:09:43.880;2:53.986;1:16.476;1:48.690;343.4;Egor ORUDZHEV;0:02:28.351;LMP1;;SMP Racing;BR Engineering;
17;2;10;3:25.683;0;;34.672;0;1:17.255;0;1:33.756;0;238.5;1:13:09.563;20:13:09.563;0:34.672;1:17.255;1:33.756;341.3;Egor ORUDZHEV;;LMP1;;SMP Racing;BR Engineering;
17;2;11;3:20.246;0;;32.294;0;1:16.583;0;1:31.369;1;245.0;1:16:29.809;20:16:29.809;0:32.294;1:16.583;1:31.369;343.4;Egor ORUDZHEV;;LMP1;;SMP Racing;BR Engineering;
17;2;12;3:31.702;0;B;31.739;1;1:16.810;0;1:43.153;0;231.7;1:20:01.511;20:20:01.511;0:31.739;1:16.810;1:43.153;345.6;Egor ORUDZHEV;;LMP1;;SMP Racing;BR Engineering;
20;1;1;3:47.078;0;;43.553;0;1:22.869;0;1:40.656;0;213.7;3:47.078;19:03:47.078;0:43.553;1:22.869;1:40.656;309.1;Anders FJORDBACH;0:00:10.872;LMP2;;High Class Racing;Oreca;
20;1;2;3:29.633;2;;33.456;1;1:20.251;1;1:35.926;2;234.0;7:16.711;19:07:16.711;0:33.456;1:20.251;1:35.926;323.9;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;3;4:11.307;0;;34.716;0;1:21.447;0;2:15.144;0;195.2;11:28.018;19:11:28.018;0:34.716;1:21.447;2:15.144;322.0;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;4;3:46.052;0;B;34.477;0;1:21.250;0;1:50.325;0;217.0;15:14.070;19:15:14.070;0:34.477;1:21.250;1:50.325;322.9;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;5;13:49.045;0;B;8:39.826;0;1:22.434;0;3:46.785;0;59.2;29:03.115;19:29:03.115;8:39.826;1:22.434;3:46.785;316.3;Anders FJORDBACH;0:08:14.198;LMP2;;High Class Racing;Oreca;
20;2;6;24:52.710;0;;21:41.128;0;1:26.081;0;1:45.501;0;32.9;53:55.825;19:53:55.825;21:41.128;1:26.081;1:45.501;320.1;Dennis ANDERSEN;0:21:15.000;LMP2;;High Class Racing;Oreca;
20;2;7;4:43.296;0;B;35.271;1;1:25.222;0;2:42.803;0;173.2;58:39.121;19:58:39.121;0:35.271;1:25.222;2:42.803;324.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;8;10:04.338;0;;6:49.441;0;1:27.784;0;1:47.113;0;81.2;1:08:43.459;20:08:43.459;6:49.441;1:27.784;1:47.113;290.8;Dennis ANDERSEN;0:06:21.785;LMP2;;High Class Racing;Oreca;
20;2;9;3:46.145;0;;35.771;0;1:24.625;0;1:45.749;0;216.9;1:12:29.604;20:12:29.604;0:35.771;1:24.625;1:45.749;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;10;3:45.859;0;;35.776;0;1:24.990;0;1:45.093;0;217.2;1:16:15.463;20:16:15.463;0:35.776;1:24.990;1:45.093;324.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;11;3:47.625;0;;35.819;0;1:24.587;0;1:47.219;0;215.5;1:20:03.088;20:20:03.088;0:35.819;1:24.587;1:47.219;323.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;12;3:44.035;0;;35.308;0;1:24.179;0;1:44.548;0;219.0;1:23:47.123;20:23:47.123;0:35.308;1:24.179;1:44.548;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;13;3:46.580;0;;37.242;0;1:25.462;0;1:43.876;1;216.5;1:27:33.703;20:27:33.703;0:37.242;1:25.462;1:43.876;312.7;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;14;3:44.587;0;;36.342;0;1:24.187;0;1:44.058;0;218.4;1:31:18.290;20:31:18.290;0:36.342;1:24.187;1:44.058;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;15;3:43.887;0;;35.794;0;1:23.451;1;1:44.642;0;219.1;1:35:02.177;20:35:02.177;0:35.794;1:23.451;1:44.642;323.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;16;4:40.058;0;B;35.515;0;2:07.455;0;1:57.088;0;175.2;1:39:42.235;20:39:42.235;0:35.515;2:07.455;1:57.088;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;3;17;11:54.564;0;;8:42.519;0;1:21.695;0;1:50.350;0;68.6;1:51:36.799;20:51:36.799;8:42.519;1:21.695;1:50.350;322.9;Mathias BECHE;0:08:18.526;LMP2;;High Class Racing;Oreca;
20;3;18;3:30.425;0;;33.190;0;1:20.277;0;1:36.958;0;233.1;1:55:07.224;20:55:07.224;0:33.190;1:20.277;1:36.958;327.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
20;3;19;3:34.971;0;;33.075;2;1:20.231;2;1:41.665;0;228.2;1:58:42.195;20:58:42.195;0:33.075;1:20.231;1:41.665;329.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
20;3;20;3:30.277;0;;33.080;0;1:20.802;0;1:36.395;1;233.3;2:02:12.472;21:02:12.472;0:33.080;1:20.802;1:36.395;330.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
22;2;1;3:52.732;0;;49.953;0;1:22.897;0;1:39.882;0;208.5;3:52.732;19:03:52.732;0:49.953;1:22.897;1:39.882;303.9;Filipe ALBUQUERQUE;0:00:16.742;LMP2;;United Autosports;Ligier;
22;2;2;3:27.356;2;;32.820;2;1:19.739;2;1:34.797;2;236.6;7:20.088;19:07:20.088;0:32.820;1:19.739;1:34.797;326.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;2;3;3:40.383;0;B;32.960;0;1:20.208;0;1:47.215;0;222.6;11:00.471;19:11:00.471;0:32.960;1:20.208;1:47.215;329.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;1;4;6:16.295;0;;3:14.227;0;1:21.918;0;1:40.150;0;130.4;17:16.766;19:17:16.766;3:14.227;1:21.918;1:40.150;326.8;Philip HANSON;0:02:50.263;LMP2;;United Autosports;Ligier;
22;1;5;3:35.062;0;;34.308;0;1:21.766;0;1:38.988;0;228.1;20:51.828;19:20:51.828;0:34.308;1:21.766;1:38.988;328.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;6;3:36.885;0;;34.103;0;1:21.205;0;1:41.577;0;226.2;24:28.713;19:24:28.713;0:34.103;1:21.205;1:41.577;328.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;7;7:28.400;0;B;33.948;0;3:39.484;0;3:14.968;0;109.4;31:57.113;19:31:57.113;0:33.948;3:39.484;3:14.968;78.2;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;8;24:44.800;0;;21:43.092;0;1:23.263;0;1:38.445;0;33.0;56:41.913;19:56:41.913;21:43.092;1:23.263;1:38.445;320.1;Philip HANSON;0:21:18.999;LMP2;;United Autosports;Ligier;
22;1;9;3:33.902;0;;33.683;1;1:21.180;0;1:39.039;0;229.3;1:00:15.815;20:00:15.815;0:33.683;1:21.180;1:39.039;323.9;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;10;3:31.879;0;;33.708;0;1:21.004;1;1:37.167;1;231.5;1:03:47.694;20:03:47.694;0:33.708;1:21.004;1:37.167;331.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;11;3:44.775;0;B;34.108;0;1:21.615;0;1:49.052;0;218.2;1:07:32.469;20:07:32.469;0:34.108;1:21.615;1:49.052;327.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;3;12;24:59.713;0;;21:58.894;0;1:22.220;0;1:38.599;0;32.7;1:32:32.182;20:32:32.182;21:58.894;1:22.220;1:38.599;323.9;Paul DI RESTA;0:21:33.584;LMP2;;United Autosports;Ligier;
22;3;13;3:34.077;0;;34.071;0;1:22.030;0;1:37.976;0;229.1;1:36:06.259;20:36:06.259;0:34.071;1:22.030;1:37.976;327.8;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;3;14;4:21.381;0;;33.637;0;2:04.177;0;1:43.567;0;187.7;1:40:27.640;20:40:27.640;0:33.637;2:04.177;1:43.567;326.8;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;3;15;3:34.759;0;;33.643;0;1:21.488;0;1:39.628;0;228.4;1:44:02.399;20:44:02.399;0:33.643;1:21.488;1:39.628;322.0;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;3;16;3:31.142;0;;33.562;0;1:20.531;0;1:37.049;0;232.3;1:47:33.541;20:47:33.541;0:33.562;1:20.531;1:37.049;328.8;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;3;17;3:39.572;0;B;33.390;1;1:22.035;0;1:44.147;0;223.4;1:51:13.113;20:51:13.113;0:33.390;1:22.035;1:44.147;336.0;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;3;18;6:01.987;0;;3:04.040;0;1:21.044;0;1:36.903;1;135.5;1:57:15.100;20:57:15.100;3:04.040;1:21.044;1:36.903;328.8;Paul DI RESTA;0:02:40.557;LMP2;;United Autosports;Ligier;
22;3;19;3:31.765;0;;33.527;0;1:20.371;1;1:37.867;0;231.6;2:00:46.865;21:00:46.865;0:33.527;1:20.371;1:37.867;330.8;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
23;3;1;4:22.320;0;;1:14.742;0;1:24.520;0;1:43.058;0;185.0;4:22.320;19:04:22.320;1:14.742;1:24.520;1:43.058;281.0;William STEVENS;0:00:38.497;LMP2;;Panis Barthez Competition;Ligier;
23;3;2;3:27.790;2;;32.771;2;1:19.889;2;1:35.130;2;236.1;7:50.110;19:07:50.110;0:32.771;1:19.889;1:35.130;328.8;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;3;3;3:40.258;0;B;33.937;0;1:20.879;0;1:45.442;0;222.7;11:30.368;19:11:30.368;0:33.937;1:20.879;1:45.442;310.9;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;2;4;5:44.480;0;;2:41.751;0;1:22.222;0;1:40.507;0;142.4;17:14.848;19:17:14.848;2:41.751;1:22.222;1:40.507;324.9;Julien CANAL;0:02:17.382;LMP2;;Panis Barthez Competition;Ligier;
23;2;5;3:35.203;0;;33.980;0;1:21.718;0;1:39.505;0;227.9;20:50.051;19:20:50.051;0:33.980;1:21.718;1:39.505;325.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;6;3:32.599;0;;33.752;1;1:21.357;0;1:37.490;1;230.7;24:22.650;19:24:22.650;0:33.752;1:21.357;1:37.490;325.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;7;6:58.557;0;B;34.323;0;3:09.584;0;3:14.650;0;117.2;31:21.207;19:31:21.207;0:34.323;3:09.584;3:14.650;291.6;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;1;8;43:58.149;0;;40:50.345;0;1:26.537;0;1:41.267;0;18.6;1:15:19.356;20:15:19.356;40:50.345;1:26.537;1:41.267;265.1;René BINDER;0:40:21.322;LMP2;;Panis Barthez Competition;Ligier;
23;1;9;3:34.756;0;;34.205;0;1:21.579;0;1:38.972;1;228.4;1:18:54.112;20:18:54.112;0:34.205;1:21.579;1:38.972;323.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;10;3:36.960;0;;34.339;0;1:21.261;0;1:41.360;0;226.1;1:22:31.072;20:22:31.072;0:34.339;1:21.261;1:41.360;324.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;11;3:41.520;0;B;33.900;1;1:20.963;1;1:46.657;0;221.4;1:26:12.592;20:26:12.592;0:33.900;1:20.963;1:46.657;324.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;12;5:32.003;0;;2:26.567;0;1:22.817;0;1:42.619;0;147.8;1:31:44.595;20:31:44.595;2:26.567;1:22.817;1:42.619;322.9;René BINDER;0:02:01.386;LMP2;;Panis Barthez Competition;Ligier;
23;1;13;3:34.614;0;;34.009;0;1:21.551;0;1:39.054;0;228.6;1:35:19.209;20:35:19.209;0:34.009;1:21.551;1:39.054;325.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;14;4:26.517;0;;34.121;0;2:06.509;0;1:45.887;0;184.1;1:39:45.726;20:39:45.726;0:34.121;2:06.509;1:45.887;327.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;15;3:41.278;0;B;34.053;0;1:21.531;0;1:45.694;0;221.7;1:43:27.004;20:43:27.004;0:34.053;1:21.531;1:45.694;324.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;2;16;4:51.292;0;;1:44.833;0;1:22.894;0;1:43.565;0;168.4;1:48:18.296;20:48:18.296;1:44.833;1:22.894;1:43.565;324.9;Julien CANAL;0:01:19.616;LMP2;;Panis Barthez Competition;Ligier;
23;2;17;3:37.975;0;;34.079;0;1:21.638;0;1:42.258;0;225.0;1:51:56.271;20:51:56.271;0:34.079;1:21.638;1:42.258;327.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;18;3:34.468;0;;34.033;0;1:21.571;0;1:38.864;0;228.7;1:55:30.739;20:55:30.739;0:34.033;1:21.571;1:38.864;324.9;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;19;3:36.934;0;;34.195;0;1:21.331;0;1:41.408;0;226.1;1:59:07.673;20:59:07.673;0:34.195;1:21.331;1:41.408;325.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;20;3:33.447;0;;33.815;0;1:21.018;1;1:38.614;0;229.8;2:02:41.120;21:02:41.120;0:33.815;1:21.018;1:38.614;325.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
25;2;1;4:41.294;0;;1:33.932;0;1:25.736;0;1:41.626;0;172.5;4:41.294;19:04:41.294;1:33.932;1:25.736;1:41.626;288.5;Andrea PIZZITOLA;0:01:00.431;LMP2;;Algarve Pro Racing;Oreca;
25;2;2;3:32.675;0;;34.274;0;1:20.738;0;1:37.663;0;230.7;8:13.969;19:08:13.969;0:34.274;1:20.738;1:37.663;322.9;Andrea PIZZITOLA;;LMP2;;Algarve Pro Racing;Oreca;
25;2;3;3:28.457;2;;33.196;0;1:20.085;0;1:35.176;2;235.3;11:42.426;19:11:42.426;0:33.196;1:20.085;1:35.176;322.9;Andrea PIZZITOLA;;LMP2;;Algarve Pro Racing;Oreca;
