NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
10;3;9;4:51.079;0;B;1:48.074;0;1:19.636;1;1:43.369;0;168.5;1:47:52.577;23:47:52.577;1:48.074;1:19.636;1:43.369;334.9;Renger VAN DER ZANDE;0:01:23.474;LMP1;;DragonSpeed;BR Engineering;
10;1;10;4:55.336;0;;1:46.611;0;1:23.526;0;1:45.199;0;166.1;1:52:47.913;23:52:47.913;1:46.611;1:23.526;1:45.199;334.9;Henrik HEDMAN;0:01:19.079;LMP1;;DragonSpeed;BR Engineering;
10;1;11;3:39.820;0;;36.176;0;1:23.306;0;1:40.338;1;223.2;1:56:27.733;23:56:27.733;0:36.176;1:23.306;1:40.338;331.8;Henrik HEDMAN;;LMP1;;DragonSpeed;BR Engineering;
10;1;12;3:36.089;0;;33.442;1;1:21.107;1;1:41.540;0;227.0;2:00:03.822;00:00:03.822;0:33.442;1:21.107;1:41.540;331.8;Henrik HEDMAN;;LMP1;;DragonSpeed;BR Engineering;
11;3;1;3:35.792;0;;38.580;0;1:19.259;0;1:37.953;0;224.9;3:35.792;22:03:35.792;0:38.580;1:19.259;1:37.953;341.3;Stoffel VANDOORNE;0:00:06.339;LMP1;;SMP Racing;BR Engineering;
11;3;2;3:16.858;0;;31.262;0;1:15.458;0;1:30.138;2;249.2;6:52.650;22:06:52.650;0:31.262;1:15.458;1:30.138;342.3;Stoffel VANDOORNE;;LMP1;;SMP Racing;BR Engineering;
11;3;3;3:16.665;2;;31.000;2;1:15.240;2;1:30.425;0;249.4;10:09.315;22:10:09.315;0:31.000;1:15.240;1:30.425;343.4;Stoffel VANDOORNE;;LMP1;;SMP Racing;BR Engineering;
11;3;4;4:15.874;0;B;34.455;0;1:16.959;0;2:24.460;0;191.7;14:25.189;22:14:25.189;0:34.455;1:16.959;2:24.460;346.7;Stoffel VANDOORNE;;LMP1;;SMP Racing;BR Engineering;
11;2;5;18:46.102;0;;13:28.404;0;1:46.831;0;3:30.867;0;43.6;33:11.291;22:33:11.291;13:28.404;1:46.831;3:30.867;340.2;Mikhail ALESHIN;0:13:15.856;LMP1;;SMP Racing;BR Engineering;
11;2;6;3:30.482;0;;32.788;0;1:18.021;0;1:39.673;0;233.1;36:41.773;22:36:41.773;0:32.788;1:18.021;1:39.673;334.9;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;7;4:51.346;0;B;32.175;0;1:17.709;0;3:01.462;0;168.4;41:33.119;22:41:33.119;0:32.175;1:17.709;3:01.462;339.1;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;8;21:09.739;0;;18:14.873;0;1:19.654;0;1:35.212;0;38.6;1:02:42.858;23:02:42.858;18:14.873;1:19.654;1:35.212;327.8;Mikhail ALESHIN;0:17:52.126;LMP1;;SMP Racing;BR Engineering;
11;2;9;4:22.618;0;;32.228;0;2:05.762;0;1:44.628;0;186.8;1:07:05.476;23:07:05.476;0:32.228;2:05.762;1:44.628;336.0;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;10;3:25.507;0;;32.952;0;1:17.886;0;1:34.669;1;238.7;1:10:30.983;23:10:30.983;0:32.952;1:17.886;1:34.669;327.8;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;11;3:29.149;0;;33.436;0;1:20.126;0;1:35.587;0;234.5;1:14:00.132;23:14:00.132;0:33.436;1:20.126;1:35.587;337.0;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;12;3:24.653;0;;32.002;1;1:17.409;1;1:35.242;0;239.7;1:17:24.785;23:17:24.785;0:32.002;1:17.409;1:35.242;332.9;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;2;13;3:33.419;0;B;33.017;0;1:19.282;0;1:41.120;0;229.8;1:20:58.204;23:20:58.204;0:33.017;1:19.282;1:41.120;294.8;Mikhail ALESHIN;;LMP1;;SMP Racing;BR Engineering;
11;1;14;34:42.295;0;;31:44.308;0;1:19.127;0;1:38.860;0;23.6;1:55:40.499;23:55:40.499;31:44.308;1:19.127;1:38.860;341.3;Vitaly PETROV;0:31:20.144;LMP1;;SMP Racing;BR Engineering;
11;1;15;3:30.054;0;;31.467;0;1:17.858;0;1:40.729;0;233.5;1:59:10.553;23:59:10.553;0:31.467;1:17.858;1:40.729;345.6;Vitaly PETROV;;LMP1;;SMP Racing;BR Engineering;
11;1;16;3:20.612;0;;31.341;1;1:16.361;1;1:32.910;1;244.5;2:02:31.165;00:02:31.165;0:31.341;1:16.361;1:32.910;340.2;Vitaly PETROV;;LMP1;;SMP Racing;BR Engineering;
17;2;1;3:41.225;0;;43.101;0;1:16.820;0;1:41.304;0;219.4;3:41.225;22:03:41.225;0:43.101;1:16.820;1:41.304;341.3;Egor ORUDZHEV;0:00:12.121;LMP1;;SMP Racing;BR Engineering;
17;2;2;3:16.159;3;;31.014;2;1:15.414;2;1:29.731;3;250.1;6:57.384;22:06:57.384;0:31.014;1:15.414;1:29.731;345.6;Egor ORUDZHEV;;LMP1;;SMP Racing;BR Engineering;
17;2;3;3:41.298;0;B;31.930;0;1:15.609;0;1:53.759;0;221.7;10:38.682;22:10:38.682;0:31.930;1:15.609;1:53.759;344.5;Egor ORUDZHEV;;LMP1;;SMP Racing;BR Engineering;
17;1;4;17:58.109;0;;15:03.757;0;1:18.258;0;1:36.094;0;45.5;28:36.791;22:28:36.791;15:03.757;1:18.258;1:36.094;322.9;Stéphane SARRAZIN;0:14:53.968;LMP1;;SMP Racing;BR Engineering;
17;1;5;5:59.345;0;;50.508;0;3:31.729;0;1:37.108;0;136.5;34:36.136;22:34:36.136;0:50.508;3:31.729;1:37.108;78.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;6;3:32.412;0;;33.715;0;1:18.676;0;1:40.021;0;230.9;38:08.548;22:38:08.548;0:33.715;1:18.676;1:40.021;315.4;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;7;7:07.591;0;B;33.362;0;3:09.613;0;3:24.616;0;114.7;45:16.139;22:45:16.139;0:33.362;3:09.613;3:24.616;327.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;8;17:36.082;0;;14:38.350;0;1:18.641;0;1:39.091;0;46.4;1:02:52.221;23:02:52.221;14:38.350;1:18.641;1:39.091;339.1;Stéphane SARRAZIN;0:14:15.592;LMP1;;SMP Racing;BR Engineering;
17;1;9;4:22.112;0;;32.656;0;2:05.088;0;1:44.368;0;187.1;1:07:14.333;23:07:14.333;0:32.656;2:05.088;1:44.368;326.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;10;3:29.906;0;;32.908;0;1:18.909;0;1:38.089;0;233.7;1:10:44.239;23:10:44.239;0:32.908;1:18.909;1:38.089;326.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;11;3:30.787;0;;32.504;1;1:17.950;1;1:40.333;0;232.7;1:14:15.026;23:14:15.026;0:32.504;1:17.950;1:40.333;328.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;12;3:26.810;0;;33.514;0;1:18.407;0;1:34.889;1;237.2;1:17:41.836;23:17:41.836;0:33.514;1:18.407;1:34.889;325.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;1;13;3:34.986;0;B;32.802;0;1:19.098;0;1:43.086;0;228.2;1:21:16.822;23:21:16.822;0:32.802;1:19.098;1:43.086;294.8;Stéphane SARRAZIN;;LMP1;;SMP Racing;BR Engineering;
17;3;14;34:02.617;0;;31:11.802;0;1:17.678;0;1:33.137;0;24.0;1:55:19.439;23:55:19.439;31:11.802;1:17.678;1:33.137;324.9;Sergey SIROTKIN;0:30:48.150;LMP1;;SMP Racing;BR Engineering;
17;3;15;3:18.255;0;;31.436;0;1:16.329;0;1:30.490;1;247.4;1:58:37.694;23:58:37.694;0:31.436;1:16.329;1:30.490;341.3;Sergey SIROTKIN;;LMP1;;SMP Racing;BR Engineering;
17;3;16;3:23.125;0;;31.176;1;1:15.629;1;1:36.320;0;241.5;2:02:00.819;00:02:00.819;0:31.176;1:15.629;1:36.320;344.5;Sergey SIROTKIN;;LMP1;;SMP Racing;BR Engineering;
20;3;1;3:46.168;0;;42.196;0;1:22.305;0;1:41.667;0;214.6;3:46.168;22:03:46.168;0:42.196;1:22.305;1:41.667;324.9;Mathias BECHE;0:00:09.043;LMP2;;High Class Racing;Oreca;
20;3;2;3:27.610;2;;32.838;0;1:19.567;2;1:35.205;2;236.3;7:13.778;22:07:13.778;0:32.838;1:19.567;1:35.205;331.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
20;3;3;3:28.255;0;;32.829;2;1:19.604;0;1:35.822;0;235.5;10:42.033;22:10:42.033;0:32.829;1:19.604;1:35.822;329.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
20;3;4;4:13.675;0;B;32.899;0;1:20.736;0;2:20.040;0;193.4;14:55.708;22:14:55.708;0:32.899;1:20.736;2:20.040;328.8;Mathias BECHE;;LMP2;;High Class Racing;Oreca;
20;2;5;7:08.081;0;;3:55.367;0;1:27.449;0;1:45.265;0;114.6;22:03.789;22:22:03.789;3:55.367;1:27.449;1:45.265;324.9;Dennis ANDERSEN;0:03:28.009;LMP2;;High Class Racing;Oreca;
20;2;6;3:50.812;0;;35.197;0;1:29.065;0;1:46.550;0;212.5;25:54.601;22:25:54.601;0:35.197;1:29.065;1:46.550;325.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;7;4:41.951;0;;36.123;0;1:25.181;0;2:40.647;0;174.0;30:36.552;22:30:36.552;0:36.123;1:25.181;2:40.647;322.0;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;8;5:00.915;0;;1:25.987;0;1:50.162;0;1:44.766;0;163.0;35:37.467;22:35:37.467;1:25.987;1:50.162;1:44.766;292.4;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;9;4:03.938;0;B;35.254;0;1:26.791;0;2:01.893;0;201.1;39:41.405;22:39:41.405;0:35.254;1:26.791;2:01.893;326.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;1;10;20:04.417;0;;16:59.931;0;1:23.744;0;1:40.742;0;40.7;59:45.822;22:59:45.822;16:59.931;1:23.744;1:40.742;326.8;Anders FJORDBACH;0:16:35.755;LMP2;;High Class Racing;Oreca;
20;1;11;3:42.930;0;;33.934;0;1:26.928;0;1:42.068;0;220.0;1:03:28.752;23:03:28.752;0:33.934;1:26.928;1:42.068;329.8;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;12;4:29.970;0;;34.671;0;2:08.310;0;1:46.989;0;181.7;1:07:58.722;23:07:58.722;0:34.671;2:08.310;1:46.989;327.8;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;13;3:34.504;0;;33.956;0;1:21.129;1;1:39.419;1;228.7;1:11:33.226;23:11:33.226;0:33.956;1:21.129;1:39.419;328.8;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;1;14;3:52.943;0;B;33.808;1;1:28.589;0;1:50.546;0;210.6;1:15:26.169;23:15:26.169;0:33.808;1:28.589;1:50.546;330.8;Anders FJORDBACH;;LMP2;;High Class Racing;Oreca;
20;2;15;6:10.726;0;;2:58.177;0;1:25.234;0;1:47.315;0;132.3;1:21:36.895;23:21:36.895;2:58.177;1:25.234;1:47.315;322.0;Dennis ANDERSEN;0:02:32.649;LMP2;;High Class Racing;Oreca;
20;2;16;3:50.733;0;;35.404;0;1:24.541;0;1:50.788;0;212.6;1:25:27.628;23:25:27.628;0:35.404;1:24.541;1:50.788;325.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;17;3:45.293;0;;35.304;0;1:24.989;0;1:45.000;0;217.7;1:29:12.921;23:29:12.921;0:35.304;1:24.989;1:45.000;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;18;3:41.822;0;;35.023;0;1:23.859;0;1:42.940;0;221.1;1:32:54.743;23:32:54.743;0:35.023;1:23.859;1:42.940;322.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;19;3:43.538;0;;35.451;0;1:25.242;0;1:42.845;1;219.4;1:36:38.281;23:36:38.281;0:35.451;1:25.242;1:42.845;322.0;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;20;3:41.749;0;;34.698;1;1:23.796;0;1:43.255;0;221.2;1:40:20.030;23:40:20.030;0:34.698;1:23.796;1:43.255;325.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;21;3:51.472;0;B;36.798;0;1:23.668;0;1:51.006;0;211.9;1:44:11.502;23:44:11.502;0:36.798;1:23.668;1:51.006;327.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;22;4:50.000;0;;1:42.518;0;1:24.144;0;1:43.338;0;169.2;1:49:01.502;23:49:01.502;1:42.518;1:24.144;1:43.338;323.9;Dennis ANDERSEN;0:01:17.665;LMP2;;High Class Racing;Oreca;
20;2;23;3:45.736;0;;35.425;0;1:24.729;0;1:45.582;0;217.3;1:52:47.238;23:52:47.238;0:35.425;1:24.729;1:45.582;326.8;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;24;3:43.436;0;;35.429;0;1:24.073;0;1:43.934;0;219.5;1:56:30.674;23:56:30.674;0:35.429;1:24.073;1:43.934;323.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
20;2;25;3:41.664;0;;34.911;0;1:23.177;1;1:43.576;0;221.3;2:00:12.338;00:00:12.338;0:34.911;1:23.177;1:43.576;323.9;Dennis ANDERSEN;;LMP2;;High Class Racing;Oreca;
22;2;1;3:49.905;0;;47.562;0;1:22.225;0;1:40.118;0;211.1;3:49.905;22:03:49.905;0:47.562;1:22.225;1:40.118;322.9;Filipe ALBUQUERQUE;0:00:14.338;LMP2;;United Autosports;Ligier;
22;2;2;3:27.935;0;;32.866;0;1:19.965;0;1:35.104;0;235.9;7:17.840;22:07:17.840;0:32.866;1:19.965;1:35.104;328.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;2;3;3:26.543;2;;32.697;0;1:19.346;2;1:34.500;2;237.5;10:44.383;22:10:44.383;0:32.697;1:19.346;1:34.500;328.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;2;4;4:11.919;0;B;33.487;0;1:22.652;0;2:15.780;0;194.7;14:56.302;22:14:56.302;0:33.487;1:22.652;2:15.780;328.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;3;5;5:28.741;0;;2:28.708;0;1:21.776;0;1:38.257;1;149.2;20:25.043;22:20:25.043;2:28.708;1:21.776;1:38.257;326.8;Paul DI RESTA;0:02:03.956;LMP2;;United Autosports;Ligier;
22;3;6;3:41.328;0;B;34.002;1;1:21.136;1;1:46.190;0;221.6;24:06.371;22:24:06.371;0:34.002;1:21.136;1:46.190;332.9;Paul DI RESTA;;LMP2;;United Autosports;Ligier;
22;2;7;35:36.489;0;;32:31.673;0;1:21.723;0;1:43.093;0;23.0;59:42.860;22:59:42.860;32:31.673;1:21.723;1:43.093;322.0;Filipe ALBUQUERQUE;0:32:07.837;LMP2;;United Autosports;Ligier;
22;2;8;3:36.994;0;B;32.932;0;1:19.808;0;1:44.254;0;226.1;1:03:19.854;23:03:19.854;0:32.932;1:19.808;1:44.254;329.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;1;9;11:01.411;0;;7:54.142;0;1:23.291;0;1:43.978;0;74.2;1:14:21.265;23:14:21.265;7:54.142;1:23.291;1:43.978;326.8;Philip HANSON;0:07:29.725;LMP2;;United Autosports;Ligier;
22;1;10;3:37.100;0;;34.640;0;1:23.809;0;1:38.651;1;225.9;1:17:58.365;23:17:58.365;0:34.640;1:23.809;1:38.651;324.9;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;11;3:36.290;0;;33.805;1;1:21.391;0;1:41.094;0;226.8;1:21:34.655;23:21:34.655;0:33.805;1:21.391;1:41.094;326.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;12;3:36.106;0;;34.021;0;1:22.611;0;1:39.474;0;227.0;1:25:10.761;23:25:10.761;0:34.021;1:22.611;1:39.474;317.2;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;1;13;3:43.615;0;B;34.697;0;1:21.231;1;1:47.687;0;219.4;1:28:54.376;23:28:54.376;0:34.697;1:21.231;1:47.687;331.8;Philip HANSON;;LMP2;;United Autosports;Ligier;
22;2;14;16:20.635;0;;13:20.759;0;1:22.034;0;1:37.842;0;50.0;1:45:15.011;23:45:15.011;13:20.759;1:22.034;1:37.842;324.9;Filipe ALBUQUERQUE;0:12:54.128;LMP2;;United Autosports;Ligier;
22;2;15;3:39.907;0;B;33.207;0;1:20.497;0;1:46.203;0;223.1;1:48:54.918;23:48:54.918;0:33.207;1:20.497;1:46.203;325.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;2;16;4:24.653;0;;1:26.186;0;1:21.299;0;1:37.168;0;185.4;1:53:19.571;23:53:19.571;1:26.186;1:21.299;1:37.168;329.8;Filipe ALBUQUERQUE;0:01:01.394;LMP2;;United Autosports;Ligier;
22;2;17;3:28.338;0;;32.662;2;1:19.507;0;1:36.169;0;235.5;1:56:47.909;23:56:47.909;0:32.662;1:19.507;1:36.169;329.8;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
22;2;18;3:27.210;0;;32.816;0;1:19.511;0;1:34.883;0;236.7;2:00:15.119;00:00:15.119;0:32.816;1:19.511;1:34.883;332.9;Filipe ALBUQUERQUE;;LMP2;;United Autosports;Ligier;
23;3;1;4:30.119;0;;1:15.573;0;1:23.990;0;1:50.556;0;179.7;4:30.119;22:04:30.119;1:15.573;1:23.990;1:50.556;304.7;William STEVENS;0:00:40.169;LMP2;;Panis Barthez Competition;Ligier;
23;3;2;3:45.202;0;;32.934;2;1:19.915;2;1:52.353;0;217.8;8:15.321;22:08:15.321;0:32.934;1:19.915;1:52.353;326.8;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;3;3;3:43.351;0;B;33.296;0;1:20.463;0;1:49.592;0;219.6;11:58.672;22:11:58.672;0:33.296;1:20.463;1:49.592;326.8;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;3;4;10:55.888;0;;7:41.782;0;1:24.070;0;1:50.036;0;74.8;22:54.560;22:22:54.560;7:41.782;1:24.070;1:50.036;292.4;William STEVENS;0:07:16.685;LMP2;;Panis Barthez Competition;Ligier;
23;3;5;3:38.470;0;;33.227;0;1:21.416;0;1:43.827;0;224.5;26:33.030;22:26:33.030;0:33.227;1:21.416;1:43.827;324.9;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;3;6;5:17.476;0;B;33.016;0;1:20.708;0;3:23.752;0;154.5;31:50.506;22:31:50.506;0:33.016;1:20.708;3:23.752;328.8;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;3;7;7:02.299;0;;3:57.524;0;1:22.986;0;1:41.789;1;116.2;38:52.805;22:38:52.805;3:57.524;1:22.986;1:41.789;316.3;William STEVENS;0:03:33.036;LMP2;;Panis Barthez Competition;Ligier;
23;3;8;8:35.599;0;B;57.324;0;4:18.951;0;3:19.324;0;95.1;47:28.404;22:47:28.404;0:57.324;4:18.951;3:19.324;79.5;William STEVENS;;LMP2;;Panis Barthez Competition;Ligier;
23;1;9;12:31.527;0;;9:18.703;0;1:26.856;0;1:45.968;0;65.3;59:59.931;22:59:59.931;9:18.703;1:26.856;1:45.968;273.9;René BINDER;0:08:51.844;LMP2;;Panis Barthez Competition;Ligier;
23;1;10;3:39.486;0;;35.507;0;1:23.543;0;1:40.436;0;223.5;1:03:39.417;23:03:39.417;0:35.507;1:23.543;1:40.436;325.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;11;4:22.841;0;;34.230;0;2:05.534;0;1:43.077;0;186.6;1:08:02.258;23:08:02.258;0:34.230;2:05.534;1:43.077;324.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;12;3:34.864;0;;33.968;0;1:22.169;0;1:38.727;1;228.3;1:11:37.122;23:11:37.122;0:33.968;1:22.169;1:38.727;310.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;13;3:37.208;0;;34.375;0;1:23.013;0;1:39.820;0;225.8;1:15:14.330;23:15:14.330;0:34.375;1:23.013;1:39.820;327.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;14;3:34.712;0;;34.086;0;1:21.898;0;1:38.728;0;228.5;1:18:49.042;23:18:49.042;0:34.086;1:21.898;1:38.728;326.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;15;3:37.719;0;;35.329;0;1:22.276;0;1:40.114;0;225.3;1:22:26.761;23:22:26.761;0:35.329;1:22.276;1:40.114;324.9;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;16;3:33.892;0;;33.911;0;1:21.091;0;1:38.890;0;229.3;1:26:00.653;23:26:00.653;0:33.911;1:21.091;1:38.890;327.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;17;3:40.056;0;;38.231;0;1:21.877;0;1:39.948;0;222.9;1:29:40.709;23:29:40.709;0:38.231;1:21.877;1:39.948;328.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;1;18;3:41.102;0;B;33.766;1;1:21.048;1;1:46.288;0;221.9;1:33:21.811;23:33:21.811;0:33.766;1:21.048;1:46.288;329.8;René BINDER;;LMP2;;Panis Barthez Competition;Ligier;
23;2;19;7:17.071;0;;4:12.977;0;1:23.658;0;1:40.436;0;112.2;1:40:38.882;23:40:38.882;4:12.977;1:23.658;1:40.436;320.1;Julien CANAL;0:03:48.607;LMP2;;Panis Barthez Competition;Ligier;
23;2;20;3:34.148;0;;33.584;0;1:22.077;0;1:38.487;0;229.1;1:44:13.030;23:44:13.030;0:33.584;1:22.077;1:38.487;325.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;21;3:32.511;2;;33.510;1;1:21.287;0;1:37.714;2;230.8;1:47:45.541;23:47:45.541;0:33.510;1:21.287;1:37.714;326.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;22;3:33.958;0;;33.633;0;1:21.056;1;1:39.269;0;229.3;1:51:19.499;23:51:19.499;0:33.633;1:21.056;1:39.269;327.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
23;2;23;3:43.119;0;B;34.950;0;1:21.212;0;1:46.957;0;219.9;1:55:02.618;23:55:02.618;0:34.950;1:21.212;1:46.957;328.8;Julien CANAL;;LMP2;;Panis Barthez Competition;Ligier;
25;2;1;4:35.351;0;;1:26.978;0;1:23.434;0;1:44.939;0;176.3;4:35.351;22:04:35.351;1:26.978;1:23.434;1:44.939;316.3;Andrea PIZZITOLA;0:00:53.688;LMP2;;Algarve Pro Racing;Oreca;
